Donald Trump,John Kasich,Ted Cruz,fips
0.3984814933513367,0.17869228129913678,0.28903695652173905,18139
0.3600416010251307,0.3041463086431861,0.25444485294117675,18141
0.44898676182363867,0.055132830548151,0.28903695652173905,18143
0.3929747153308102,0.15600323030020163,0.3228979820627811,18147
0.4331867311936265,0.1208155027506879,0.3114767932489453,18149
0.4095423834135097,0.10043228302693732,0.3228979820627811,18153
0.466963297327461,0.10444990386510714,0.33676599999999973,18155
0.36864296311126926,0.15951318084351057,0.29306759906759894,18159
0.4002176787273606,0.13357029477550392,0.33676599999999973,18161
0.3620272702443582,0.3032482577618689,0.3228979820627811,18163
0.37073354979552375,0.22579983356001787,0.288875,18165
0.3805865676705686,0.26352322456929167,0.25444485294117675,18167
0.3864498622359033,0.24776338541732093,0.28903695652173905,18169
0.38180615578546667,0.04865482954021682,0.3519661016949153,18171
0.446280320797933,0.10100092745429405,0.31641199606686304,18175
0.4041898789439224,0.14027647343302158,0.28903695652173905,18177
0.35285340252262415,0.21722943869097314,0.2795332103321043,18179
0.35103286814170087,0.1480920090079494,0.3228979820627811,18181
0.3462932314476264,0.06443539934796237,0.3519661016949153,20001
0.38894124741275893,0.08970290859013012,0.31402222222222226,20003
0.340363124868261,0.12136977222196982,0.31641199606686304,20005
0.3028976310284401,0.02012355204089672,0.3807701711491448,20007
0.31297411009899506,0.02735924456926826,0.4093201663201654,20009
0.36586651325114267,0.04946397344446531,0.3824617996604419,20011
0.3351652388581466,0.018738075192670345,0.3477968749999998,20013
0.365072958253369,0.04815136638043861,0.3371698717948715,20017
0.3506142077213662,0.07518541469869623,0.3824617996604419,20019
0.35438240608300076,0.11587216992576813,0.37613636363636344,20021
0.33836689487716776,0.05042816161858843,0.3484075144508673,20023
0.2670234428301622,-0.002335532680605261,0.43152244897959235,20025
0.3127544105362131,0.06153721655809416,0.3484075144508673,20027
0.3565315240544074,0.09125267635570988,0.3807701711491448,20029
0.31515762863208774,0.010886505779749363,0.3371698717948715,20031
0.2960940656038438,0.05599056558842771,0.385979293544459,20033
0.33730780578421377,0.08481637007497327,0.3771362229102171,20035
0.34790890151037523,0.15314545380942166,0.33676599999999973,20037
0.3183894569616742,0.08148201330636468,0.3612384615384614,20039
0.3449904659955643,0.048583529402875886,0.3590718038528901,20041
0.3453538394379487,0.04531080776077209,0.320113300492611,20043
0.31017041799334727,0.013624319852299878,0.4326511627906976,20047
0.394681428402031,0.1127776602336395,0.3519661016949153,20049
0.3320377513182972,0.08327936542982274,0.3807701711491448,20053
0.3056050683788557,0.028067423870871095,0.4207326732673261,20055
0.27276292640268884,0.02633334638672836,0.436876712328767,20057
0.30363680030233225,0.008658827829729206,0.3484075144508673,20063
0.28466366336324467,0.10607479615419632,0.3771362229102171,20065
0.24824603974885184,0.014128976841702473,0.4318812260536388,20067
0.3477215181138299,0.02485796435239092,0.3997751196172249,20069
0.20723270839870933,0.018437351827162808,0.41130023640662045,20071
0.3596718147743764,0.05901084387638352,0.3845530642750362,20073
0.24847706094005817,0.013463420984320826,0.44343930635838136,20075
0.3429241231103628,0.06202261557438794,0.39131350482315014,20077
0.31956348838468573,0.07432351234655983,0.33676599999999973,20079
0.3105046465933485,0.01860453400223127,0.4261446945337621,20081
0.27338566872077663,0.016212488255382334,0.3771362229102171,20083
0.32257455412991803,0.04472200172258879,0.36762564766839356,20085
0.33761383205979145,0.0666864611914542,0.3612384615384614,20089
0.2827434362965593,0.02732008953708557,0.4326511627906976,20093
0.3665495496738294,0.03865699844662579,0.3371698717948715,20095
0.3336496282936888,0.03556810789754921,0.3477968749999998,20097
0.3218770226109555,0.11914912366830147,0.3519661016949153,20099
0.27339382920062627,0.014553653762218888,0.3845530642750362,20101
0.3349778514741304,0.017679149533065302,0.3371698717948715,20105
0.3909170975268573,0.03786660183454918,0.32436363636363635,20107
0.3227821914545845,0.029293092450703287,0.385979293544459,20109
0.3351634533005275,0.06182966993641692,0.3824617996604419,20111
0.35562607028574467,0.05991018165368343,0.3824617996604419,20115
0.31707184058073673,0.024009466420148343,0.3371698717948715,20117
0.30324766775512657,0.04147524058131524,0.4326511627906976,20119
0.29063377074808966,0.06588061788673598,0.3371698717948715,20123
0.32424843521188207,0.06823583933362773,0.3477968749999998,20125
0.3416035387187944,0.03149141167336329,0.3477968749999998,20127
0.27784525931413906,0.024166444312659487,0.4326511627906976,20129
0.33735618674179174,0.04528981262460883,0.33016153846153923,20131
0.34410572173405696,0.09475566334537298,0.3484075144508673,20133
0.26343221026777675,0.006861515186415812,0.40561792452830137,20135
0.340354176068826,0.048467049888533245,0.3866966292134832,20137
0.3631472389365692,0.03260941421517673,0.33924097664543706,20139
0.33540296868403585,0.06142547181438482,0.3771362229102171,20141
0.3339539313001297,0.011466017228177113,0.33924097664543706,20143
0.3006641013690437,0.030338835280951958,0.39131350482315014,20145
0.3144892020888001,0.004441037485599214,0.3484075144508673,20147
0.30936664811826575,0.03338820197291582,0.3866966292134832,20151
0.31989181273687073,0.02277467629571106,0.3771362229102171,20153
0.33418365498224106,0.08600908078583994,0.34912532637075694,20155
0.3058971467005986,0.12094248585608776,0.3519661016949153,20157
0.30994892887864467,0.018171347555321207,0.4093201663201654,20159
0.3370457393951634,0.011282978163813552,0.3612384615384614,20163
0.3463713724231832,0.07829377172979139,0.3477968749999998,20165
0.33269640647038956,0.08305387522196862,0.3845530642750362,20167
0.3206452660844248,0.020423616637374745,0.3866966292134832,20171
0.2801840285649385,0.02909299500447928,0.3776420765027323,20175
0.3058579185208476,0.026488472113595757,0.3371698717948715,20179
0.3252557174148987,0.06078192442471092,0.41130023640662045,20181
0.3222172682321515,0.06217673963042954,0.3612384615384614,20183
0.3306115994484417,0.03949981726057099,0.41130023640662045,20185
0.25642050026741303,0.037137914051090175,0.436876712328767,20187
0.26939887976859356,0.01587383394798968,0.4339365853658539,20189
0.3403418115751514,0.01821669523112529,0.3824617996604419,20191
0.2946857496943871,0.04010105593646686,0.3590718038528901,20193
0.32923871800912236,0.05618247035170799,0.3612384615384614,20195
0.3256361013208853,0.0640472112128562,0.3824617996604419,20197
0.30458170093221787,0.021001624864403247,0.4207326732673261,20199
0.3400272519563429,0.05118797169115843,0.3771362229102171,20201
0.2927723559388926,0.013941176418382365,0.436876712328767,20203
0.38500232267277457,0.03201970433209439,0.3612384615384614,20205
0.3641792280730322,0.08650193442061699,0.3477968749999998,20207
0.36625883842261037,0.1578372832881536,0.34912532637075694,20209
0.34643306917400984,0.055801083516083684,0.3022705167173253,27011
0.3335527678559382,0.04350783493352308,0.3371698717948715,27023
0.4019819465130672,0.1207877782891298,0.34403883495145754,27029
0.3330326133839887,0.055507912439099624,0.3845530642750362,27033
0.34366160531762524,0.04513950484960146,0.3519661016949153,27043
0.3313855853268141,0.09615366689975173,0.33676599999999973,27047
0.350507431815938,0.05498612477651564,0.31402222222222226,27051
0.32670562266792286,0.025932216468736224,0.3477968749999998,27063
0.33888754740720156,0.02821969393270963,0.3371698717948715,27069
0.3851115492489147,0.12293922487386202,0.33676599999999973,27071
0.31040366589626517,0.011343311727365097,0.3477968749999998,27073
0.3299484941910586,0.023331939718732753,0.3228979820627811,27081
0.30881817766846215,0.03090963917068134,0.33924097664543706,27087
0.3606892100573169,0.041608062626959194,0.3371698717948715,27089
0.3384365569772892,0.06662407209556365,0.33016153846153923,27091
0.33417506034241296,0.055077255411025,0.3590718038528901,27099
0.3367708420766329,0.035579710125850546,0.33016153846153923,27101
0.3310649043375345,0.028611341495390845,0.38972941176470594,27105
0.3451054480889464,0.04033222344437348,0.3771362229102171,27107
0.33611253522856727,0.041284091449856355,0.3371698717948715,27113
0.35116132330192656,0.028583140164956267,0.33676599999999973,27117
0.3677407618296138,0.03820605548776543,0.3371698717948715,27125
0.3270676078633574,0.04488012481531544,0.3477968749999998,27127
0.3263803227788476,0.047350715559859036,0.35995364238410626,27129
0.33755975653651177,0.08173163923573266,0.3477968749999998,27135
0.3445168799622436,0.04766983314494994,0.33016153846153923,27151
0.29437097302792087,0.048500345745744564,0.3519661016949153,27155
0.407060549787809,0.11160487661543929,0.3011783166904414,27159
0.3058315838426855,0.028507001633102637,0.3990470297029703,27165
0.34154741876944056,0.04641705752677943,0.33676599999999973,27167
0.331903719809048,0.04152965257169137,0.3519661016949153,27173
0.32919124115098636,0.024670260985876203,0.3484075144508673,30003
0.34834050373314207,0.06278373912241168,0.3484075144508673,30005
0.34553982845174236,0.07232786202283095,0.3484075144508673,30011
0.3849980447187956,0.07205169321131955,0.33924097664543706,30015
0.38003258676774127,0.033146288202250435,0.3371698717948715,30017
0.28293532865638693,0.0994761638734592,0.33676599999999973,30019
0.3955335331186985,0.08215856278130204,0.33676599999999973,30023
0.2939226826909799,0.05443942740722505,0.36762564766839356,30025
0.38371522051092666,0.03750106186986904,0.3371698717948715,30027
0.37112535361620397,0.041047077473789835,0.33016153846153923,30033
0.32582075559850926,0.0654357776449281,0.3473962264150942,30035
0.3986399987223269,0.055454431673459155,0.3022705167173253,30037
0.36387548045211443,0.05495762515199333,0.3228979820627811,30045
0.4391467862342979,0.08085340381919913,0.3590718038528901,30051
0.3235299640106214,0.10239456915945098,0.33016153846153923,30055
0.3871904963425932,0.11663643907002114,0.35995364238410626,30059
0.40358642745090995,0.07201146938386549,0.33016153846153923,30065
0.3366389921197104,0.11346734163263449,0.31402222222222226,30069
0.36527354258329414,0.06451079981074456,0.3477968749999998,30071
0.3618131664137108,0.07321326680737077,0.3771362229102171,30073
0.32936006272424223,0.021445005721692993,0.3371698717948715,30075
0.37799609074870605,0.062283082937472506,0.3612384615384614,30079
0.29635124416374936,0.0714213800719083,0.3484075144508673,30085
0.33938190868654505,0.0827230498524725,0.37613636363636344,30087
0.3150033295198083,0.07072320004001238,0.33676599999999973,30091
0.3766027546592088,0.06276151522014314,0.3484075144508673,30101
0.3701436314959425,0.05136147666748338,0.3824617996604419,30103
0.3758690424634636,0.034940541219969125,0.33676599999999973,30105
0.40338110616673,0.05640914323905746,0.3771362229102171,30107
0.3727247066193138,0.04346059008718898,0.3371698717948715,30109
0.34890929471448306,0.023245896040157452,0.4207326732673261,35005
0.34072810869228953,0.02280681935602917,0.3496735905044508,35006
0.28946153294634536,0.0524818325372973,0.39097792869269965,35007
0.24658871422058015,0.002857674131923597,0.436876712328767,35011
0.2748821404428812,0.017020349929736195,0.4261446945337621,35015
0.22452848366467937,0.04262196355952985,0.4207326732673261,35019
0.21273076881069486,0.026901845242119502,0.4388027522935784,35021
0.30920733106876913,0.04078757118339918,0.41130023640662045,35023
0.29128792574216,0.02171903041852336,0.427253086419753,35025
0.37066221468239685,0.020709660061645745,0.3525574712643681,35029
0.3861691482616275,0.029733523249902916,0.3228979820627811,35031
0.1528958005741904,0.02564756684028565,0.40561792452830137,35033
0.38691321906345744,0.024329151998144564,0.3824617996604419,35035
0.3087943927804399,0.016683090029116835,0.41130023640662045,35037
0.3318908166084021,0.024320360736053887,0.385979293544459,35041
0.312994756702548,0.03292946124073314,0.3525574712643681,35047
0.3613703731812934,0.02137132139103751,0.38972941176470594,35051
0.3800329858311399,0.01100645092888641,0.34876047120418857,35057
0.3351005357335601,0.02435471131796076,0.427253086419753,35059
0.38635444357077703,0.1509264654473599,0.3363307839388154,36003
0.35191151225303696,0.13837615417594332,0.3219722222222222,36007
0.38509968500989067,0.1179232598001325,0.3228979820627811,36009
0.3769825034648321,0.18345694829848516,0.2942060606060611,36011
0.3683804379025268,0.15052040922772755,0.33676599999999973,36013
0.34431255120450044,0.21102766462298822,0.288875,36015
0.388317784451621,0.14901286149119433,0.3022705167173253,36017
0.35720478669151956,0.2186699372554676,0.2896814814814813,36023
0.4156742674949054,0.04153492262695084,0.33676599999999973,36033
0.39700749602757546,0.21195813543989517,0.2745213178294573,36035
0.3462283644785119,0.18562128275433995,0.25444485294117675,36037
0.38881325513017195,0.13215398203888234,0.3011783166904414,36043
0.39679013841643396,0.07694370414811982,0.3484075144508673,36049
0.37565460201303147,0.05845472262549175,0.2942060606060611,36057
0.347943643344755,0.20722999994355212,0.23704516129032285,36063
0.3712486994287384,0.11801375423591814,0.32436363636363635,36065
0.384490183472837,0.20701485673323647,0.3120039215686284,36073
0.3907489186380953,0.22713764051164617,0.33676599999999973,36075
0.4104093443726116,0.10784074684098613,0.3477968749999998,36089
0.37241170520642874,0.16190693821428415,0.288875,36097
0.38793591650707715,0.12021659363762492,0.288875,36099
0.3739104722795393,0.21982646211621928,0.3022705167173253,36101
0.34194393135138834,0.2352215724632728,0.2795332103321043,36107
0.35893574387417987,0.20354263164709507,0.3022705167173253,36117
0.39754524420849735,0.17805329841397047,0.3022705167173253,36121
0.39325895916794795,0.19505889808905869,0.31641199606686304,36123
0.33051667720184935,0.027955615595824646,0.3771362229102171,41021
0.47868153337738983,0.1045552165516208,0.3228979820627811,41025
0.39487702828008014,0.2520547873165489,0.21710370370370366,42005
0.3637393998394038,0.23303316525120493,0.23106956521739092,42007
0.3588493195210445,0.2467484525291577,0.2386399999999999,42013
0.38305165255902124,0.3123313518242691,0.28325751879699246,42021
0.3619720306016241,0.1389620055932435,0.320113300492611,42023
0.40587170390242283,0.297923345578343,0.2500464601769915,42031
0.40717459588055244,0.1879765431545192,0.3022705167173253,42033
0.41297399611215446,0.15074578273516928,0.3022705167173253,42035
0.4064162342106668,0.2972746731494659,0.25444485294117675,42039
0.35397062861462036,0.10455781768409123,0.3022705167173253,42047
0.36187929467194335,0.1332020560370712,0.3219722222222222,42049
0.41740483945272366,0.2602292781099235,0.25983921568627455,42051
0.47405117776959543,0.031860052565041326,0.3011783166904414,42053
0.4155373497539718,0.22098511025811987,0.28903695652173905,42059
0.4276042717366547,0.1418813127821936,0.3011783166904414,42061
0.3982290133255127,0.2920005142384705,0.2942060606060611,42063
0.39503728674863436,0.29072399301594193,0.2795332103321043,42065
0.37767566410647074,0.28898722407888366,0.21149710982658945,42073
0.37281642384829133,0.1723881877353848,0.3771362229102171,42083
0.38241734575322706,0.3290372755668997,0.2525,42085
0.42757881594530334,0.24256700130421635,0.2745213178294573,42087
0.4068725522542932,0.2386933812584612,0.24750724637681193,42097
0.39044201490393504,0.1009719440634888,0.31402222222222226,42105
0.3990927280091751,0.19396031405276595,0.25444485294117675,42107
0.40781141551908406,0.27039448978871417,0.3022705167173253,42111
0.4069501097718609,0.15063634474363352,0.3022705167173253,42117
0.38076577704872505,0.2536237990551897,0.25444485294117675,42121
0.3630857604614055,0.16656696915956204,0.3022705167173253,42123
0.3269988194050168,0.045629520385793855,0.3866966292134832,46003
0.3544690855194035,0.021045655979253283,0.3771362229102171,46005
0.32708784810886427,0.0411338044220816,0.33676599999999973,46007
0.36107250990174716,0.07074674167349262,0.3519661016949153,46009
0.34993543485947254,0.08119001431088127,0.33676599999999973,46015
0.29979311531150193,0.07211055807649015,0.3011783166904414,46017
0.40165710839692564,0.06453616574717468,0.3484075144508673,46019
0.365037136230455,0.10647353646446162,0.3484075144508673,46021
0.3184020464906213,0.03311103078988722,0.37613636363636344,46023
0.3363639304627254,0.04162299076863167,0.35725,46025
0.3428862007915367,0.03697738894086171,0.315200913242009,46031
0.3685998509350789,0.047998988182524606,0.3807701711491448,46037
0.32843149990015214,0.05169997449977934,0.33016153846153923,46039
0.29533275169217926,0.05196795766651683,0.3484075144508673,46041
0.35268312129589946,0.062135948146815966,0.3519661016949153,46043
0.3575969071616135,0.06041456238823972,0.3484075144508673,46045
0.34604103750928805,0.07084978140063553,0.31641199606686304,46047
0.3460322398493293,0.07454977109481058,0.3477968749999998,46049
0.3547887473157774,0.06021143610852828,0.33016153846153923,46051
0.3601328998626228,0.12573107597476102,0.3807701711491448,46053
0.29761674625693857,0.15680392432064003,0.3807701711491448,46055
0.3296237688024828,0.04467048061856278,0.35995364238410626,46057
0.3500809412761227,0.04736443345541348,0.3371698717948715,46059
0.34394991165522576,0.09625543520902315,0.3519661016949153,46061
0.3530927422015478,0.0538722279070599,0.39097792869269965,46063
0.3669291770486865,0.03769986836462499,0.3807701711491448,46067
0.280406177579569,0.062187132489562424,0.39131350482315014,46069
0.24499168958935613,0.08016183028411963,0.3771362229102171,46071
0.3302830267973758,0.0329685549362053,0.3519661016949153,46073
0.3031190502852765,0.03269890685876324,0.3807701711491448,46075
0.33049112879721726,0.029188819820591426,0.3477968749999998,46077
0.3317166638015876,0.022858712165757897,0.3219722222222222,46079
0.2963314313821122,0.0648359507020036,0.3807701711491448,46085
0.3289507640121775,0.019488688629357362,0.33007894736842125,46087
0.43864210941769116,0.07001467844470688,0.3477968749999998,46089
0.33399775233437917,0.033227469369139784,0.3845530642750362,46091
0.31770145365648605,0.03106055017933782,0.3484075144508673,46095
0.29097244628267716,0.005721097626102465,0.3228979820627811,46097
0.3009563426328954,0.0291825267238739,0.3228979820627811,46101
0.3700790322502735,0.10427037208823857,0.3612384615384614,46105
0.32741871013947854,0.06289741625955485,0.3807701711491448,46107
0.2904391806391537,0.057150157227511836,0.3771362229102171,46109
0.3532329777056746,0.04951713919103667,0.30240851063829777,46111
0.28052667518892915,0.058213415380479465,0.2786493506493504,46113
0.33244761064863654,0.032030938175221374,0.3807701711491448,46115
0.29756877416299815,0.07166113323147137,0.33016153846153923,46117
0.28841577621955217,0.03503059814328951,0.3612384615384614,46119
0.32711220362582794,0.051291452914946446,0.31327659574468086,46121
0.36429577621870446,0.0741198297419686,0.3771362229102171,46123
0.36483323075447455,0.021128411458397584,0.32436363636363635,46125
0.2995516442664028,0.06714459848601048,0.3771362229102171,46129
0.34175046698338163,0.026285995815262652,0.2729230769230769,46137
0.47545188851361414,0.15043458940743548,0.2786493506493504,54001
0.47246687198187315,0.12969182975910415,0.28325751879699246,54005
0.4841462692613823,0.10392183787568456,0.31402222222222226,54007
0.37905484118061245,0.45265278316977736,0.2129199999999998,54009
0.39317499598403755,0.2676733405190594,0.25444485294117675,54011
0.49947034278726826,0.0717009433113577,0.30240851063829777,54013
0.5290885021761296,0.10096043854214293,0.3114767932489453,54015
0.4656548095768604,0.10405992133945015,0.3011783166904414,54017
0.45076836514588564,0.10787061160159762,0.33105940594059374,54019
0.48639339712101093,0.035435943018589725,0.3088689655172414,54021
0.4406474865156063,0.0632729449328954,0.33676599999999973,54023
0.4415502603891785,0.07398119904763067,0.3120039215686284,54025
0.3818003563104286,0.33669303217041574,0.25444485294117675,54029
0.3787007920545375,0.27407673389151516,0.25444485294117675,54033
0.428086043880809,0.18843392296670072,0.29582585751978896,54035
0.3572547140473977,0.25046770357622783,0.23704516129032285,54039
0.415628612203977,0.17344716823202055,0.29582585751978896,54041
0.5156139416915871,0.09788353864031511,0.26936616161616134,54043
0.46523105617264926,0.10548670863634957,0.2568644067796611,54045
0.5633821190673985,0.16493888571412688,0.3011783166904414,54047
0.38154418519891714,0.2633235863846943,0.22898076923076915,54049
0.3767284561192129,0.25825523983496995,0.23704516129032285,54051
0.434547029141825,0.1982469388196591,0.288875,54053
0.43221304923206794,0.22977077054211453,0.24750724637681193,54055
0.4221814777301196,0.323430848050352,0.2326621983914211,54057
0.493043484243186,0.10171855974883501,0.2716428571428571,54059
0.4714730095375337,0.17811907028142376,0.2795332103321043,54063
0.4204196764896231,0.12927370199096586,0.3022705167173253,54067
0.3430622735120964,0.32156297706419273,0.3022705167173253,54069
0.4736938861954999,0.06387319071137397,0.32749178255372957,54071
0.39074490647440174,0.23364684455767884,0.28325751879699246,54073
0.46082792782971793,0.06553401437010514,0.31641199606686304,54075
0.44421151608839043,0.2040989793596393,0.2928529411764704,54077
0.42639313931833883,0.22219397465762294,0.2721279826464219,54081
0.4320178467468344,0.13478933897005008,0.31641199606686304,54083
0.46673931278048275,0.060618311325977274,0.315200913242009,54085
0.5161792822017013,0.08890687790465861,0.2928529411764704,54087
0.48407720867663045,0.058424344837744425,0.288875,54089
0.42733694696398816,0.28776163375817776,0.23875862068965528,54091
0.44985611727676206,0.151783013114828,0.29582585751978896,54093
0.4264533815634584,0.1423495499214711,0.288875,54095
0.43653080982234516,0.20833548112777647,0.29582585751978896,54097
0.4578934340411998,0.1068762214178265,0.2786493506493504,54099
0.5230489905649879,0.0799271544078859,0.288875,54101
0.4397534879594246,0.13006950977180814,0.2742094594594592,54103
0.4196819372359073,0.15092538225944396,0.3022705167173253,54105
0.3665127771201411,0.28648324143969095,0.23875862068965528,54107
0.4919019492936364,0.10293336886696125,0.3011783166904414,54109
0.3604972497834539,0.10594821295867825,0.3228979820627811,55003
0.4250489550005487,0.04781866525523828,0.37613636363636344,55019
0.3915804196512484,0.1797712029470732,0.3022705167173253,55051
0.3995424851655041,0.07126705567582602,0.3484075144508673,55057
0.3883357154541864,0.10706938994714259,0.33016153846153923,55067
0.3905047208110597,0.12024900626346216,0.320113300492611,55075
0.251545390381985,0.14037981755629808,0.3228979820627811,55078
0.39863650531570993,0.13662668917917467,0.31641199606686304,55099
0.42218155119163425,0.11840182691864885,0.31641199606686304,55107
